CookerStat, GenerateAssetRegistry=0.031412, Initialize=0.139955, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
SavePackageTransactionIdE89CC5024CA7D50084F1598D832E2BC9_0, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/SoulOrb_BP.uasset, AutoPackageBackupDelegate=41.466949, FlushAsyncLoading=0.011507, FlushStreamingFunc=0.081483, BlockTillAllRequestsFinished=0.005908, ResetLoadersForSaveUnMarkAllObjects=0.147730, TagPackageExports=10.201983, BeginCacheForCookedPlatformData=0.004042, SerializeImports=11.979390, GatherLocalizableTextData=9.250920, MarkNames=0.077438, SerializeSummary=0.017419, SerializeNames=0.337131, SerializeGatherableTextData=0.086147, BuildExportMap=0.256583, SortExportsNonSeekfree=1.332667, SortExportsSeekfreeConstructor=0.068422, SortExportsSeekfreeInner=16.213444, SortExportsSeekfree=0.007465, BuildDependencyMap=0.104498, SerializeImportMap=0.024881, SerializeExportMap=0.060648, SerializeDependencyMap=0.011507, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.321159, SerializeExports=15.191477, SerializeBulkData=0.024568, MoveFile=3.290147, UnaccountedTime=1.710855, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
SavePackageTransactionIdE89CC5024CA7D50084F1598D832E2BC9_11, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/OrbReticle_BP.uasset, AutoPackageBackupDelegate=59.967232, FlushAsyncLoading=0.011817, FlushStreamingFunc=0.097036, BlockTillAllRequestsFinished=0.006218, ResetLoadersForSaveUnMarkAllObjects=0.144310, TagPackageExports=19.962952, BeginCacheForCookedPlatformData=0.006530, SerializeImports=22.002853, GatherLocalizableTextData=15.112165, MarkNames=0.109475, SerializeSummary=0.016484, SerializeNames=0.452828, SerializeGatherableTextData=0.111029, BuildExportMap=0.335265, SortExportsNonSeekfree=3.227949, SortExportsSeekfreeConstructor=0.070911, SortExportsSeekfreeInner=27.220934, SortExportsSeekfree=0.008088, BuildDependencyMap=0.187848, SerializeImportMap=0.026438, SerializeExportMap=0.118494, SerializeDependencyMap=0.023324, SerializeStringAssetReferenceMap=0.002179, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.510142, SerializeExports=29.208273, SerializeBulkData=0.009641, MoveFile=3.248163, UnaccountedTime=1.563124, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
SavePackageTransactionIdE89CC5024CA7D50084F1598D832E2BC9_12, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/SoulOrbDeath_BP.uasset, AutoPackageBackupDelegate=0.110097, FlushAsyncLoading=0.003420, FlushStreamingFunc=0.072774, BlockTillAllRequestsFinished=0.003733, ResetLoadersForSaveUnMarkAllObjects=0.089884, TagPackageExports=1.036279, BeginCacheForCookedPlatformData=0.001866, SerializeImports=1.929179, GatherLocalizableTextData=1.272019, MarkNames=0.018660, SerializeSummary=0.011198, SerializeNames=0.090815, SerializeGatherableTextData=0.006530, BuildExportMap=0.064690, SortExportsNonSeekfree=0.065621, SortExportsSeekfreeConstructor=0.058159, SortExportsSeekfreeInner=5.381674, SortExportsSeekfree=0.004046, BuildDependencyMap=0.019591, SerializeImportMap=0.008397, SerializeExportMap=0.010885, SerializeDependencyMap=0.002176, SerializeStringAssetReferenceMap=0.002179, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.246629, SerializeExports=1.600754, SerializeBulkData=0.004668, MoveFile=2.278131, UnaccountedTime=1.451783, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
SavePackageTransactionIdE89CC5024CA7D50084F1598D832E2BC9_13, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/SoulOrbDeath_BP.uasset, AutoPackageBackupDelegate=59.335888, FlushAsyncLoading=0.009641, FlushStreamingFunc=0.091746, BlockTillAllRequestsFinished=0.006221, ResetLoadersForSaveUnMarkAllObjects=0.115383, TagPackageExports=2.153724, BeginCacheForCookedPlatformData=0.002179, SerializeImports=3.169168, GatherLocalizableTextData=2.010975, MarkNames=0.028923, SerializeSummary=0.012439, SerializeNames=0.110097, SerializeGatherableTextData=0.165455, BuildExportMap=0.099834, SortExportsNonSeekfree=0.177898, SortExportsSeekfreeConstructor=0.058778, SortExportsSeekfreeInner=6.583098, SortExportsSeekfree=0.004042, BuildDependencyMap=0.029236, SerializeImportMap=0.011198, SerializeExportMap=0.015862, SerializeDependencyMap=0.004355, SerializeStringAssetReferenceMap=0.001553, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.347707, SerializeExports=3.190938, SerializeBulkData=0.006218, MoveFile=2.603755, UnaccountedTime=1.426902, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
SavePackageTransactionIdE89CC5024CA7D50084F1598D832E2BC9_14, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/OrbReticle_BP.uasset, AutoPackageBackupDelegate=40.324306, FlushAsyncLoading=0.010572, FlushStreamingFunc=0.106368, BlockTillAllRequestsFinished=0.006218, ResetLoadersForSaveUnMarkAllObjects=0.122536, TagPackageExports=21.083824, BeginCacheForCookedPlatformData=0.006530, SerializeImports=23.365997, GatherLocalizableTextData=16.489622, MarkNames=0.126582, SerializeSummary=0.016481, SerializeNames=0.432923, SerializeGatherableTextData=0.153016, BuildExportMap=0.370100, SortExportsNonSeekfree=3.416728, SortExportsSeekfreeConstructor=0.066556, SortExportsSeekfreeInner=27.863785, SortExportsSeekfree=0.007778, BuildDependencyMap=0.187535, SerializeImportMap=0.029858, SerializeExportMap=0.116006, SerializeDependencyMap=0.066869, SerializeStringAssetReferenceMap=0.003420, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.523828, SerializeExports=29.612896, SerializeBulkData=0.010572, MoveFile=3.557924, UnaccountedTime=2.529428, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
SavePackageTransactionIdE89CC5024CA7D50084F1598D832E2BC9_15, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/OrbReticle_BP.uasset, AutoPackageBackupDelegate=38.519840, FlushAsyncLoading=0.005599, FlushStreamingFunc=0.097968, BlockTillAllRequestsFinished=0.005595, ResetLoadersForSaveUnMarkAllObjects=0.113208, TagPackageExports=21.609735, BeginCacheForCookedPlatformData=0.007156, SerializeImports=24.089399, GatherLocalizableTextData=16.599096, MarkNames=0.125334, SerializeSummary=0.016794, SerializeNames=0.455938, SerializeGatherableTextData=0.175409, BuildExportMap=0.385337, SortExportsNonSeekfree=3.266826, SortExportsSeekfreeConstructor=0.063445, SortExportsSeekfreeInner=28.351757, SortExportsSeekfree=0.008088, BuildDependencyMap=0.188779, SerializeImportMap=0.031721, SerializeExportMap=0.120983, SerializeDependencyMap=0.023324, SerializeStringAssetReferenceMap=0.002179, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.600335, SerializeExports=29.745695, SerializeBulkData=0.010576, MoveFile=3.651228, UnaccountedTime=2.275642, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
SavePackageTransactionIdE89CC5024CA7D50084F1598D832E2BC9_16, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/OrbReticle_BP.uasset, AutoPackageBackupDelegate=37.980862, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.108231, BlockTillAllRequestsFinished=0.005290, ResetLoadersForSaveUnMarkAllObjects=0.112273, TagPackageExports=21.515190, BeginCacheForCookedPlatformData=0.005599, SerializeImports=23.400209, GatherLocalizableTextData=16.632061, MarkNames=0.120670, SerializeSummary=0.018038, SerializeNames=0.456251, SerializeGatherableTextData=0.122536, BuildExportMap=0.378806, SortExportsNonSeekfree=3.275532, SortExportsSeekfreeConstructor=0.062823, SortExportsSeekfreeInner=27.867832, SortExportsSeekfree=0.008088, BuildDependencyMap=0.189714, SerializeImportMap=0.028923, SerializeExportMap=0.126891, SerializeDependencyMap=0.044785, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.645742, SerializeExports=32.811295, SerializeBulkData=0.010885, MoveFile=3.788386, UnaccountedTime=2.356503, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
SavePackageTransactionIdE89CC5024CA7D50084F1598D832E2BC9_17, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/OrbReticle_BP.uasset, AutoPackageBackupDelegate=38.472881, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.079308, BlockTillAllRequestsFinished=0.004664, ResetLoadersForSaveUnMarkAllObjects=0.103254, TagPackageExports=21.056454, BeginCacheForCookedPlatformData=0.006534, SerializeImports=24.215046, GatherLocalizableTextData=16.579191, MarkNames=0.121601, SerializeSummary=0.018042, SerializeNames=0.477705, SerializeGatherableTextData=0.143997, BuildExportMap=0.395913, SortExportsNonSeekfree=3.382206, SortExportsSeekfreeConstructor=0.063758, SortExportsSeekfreeInner=28.596210, SortExportsSeekfree=0.008084, BuildDependencyMap=0.194691, SerializeImportMap=0.027679, SerializeExportMap=0.120360, SerializeDependencyMap=0.065934, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.568301, SerializeExports=30.289337, SerializeBulkData=0.011194, MoveFile=3.720894, UnaccountedTime=2.262581, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
SavePackageTransactionIdE89CC5024CA7D50084F1598D832E2BC9_18, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/SoulOrbDeath_BP.uasset, AutoPackageBackupDelegate=38.930988, FlushAsyncLoading=0.006221, FlushStreamingFunc=0.097968, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.103876, TagPackageExports=2.213128, BeginCacheForCookedPlatformData=0.002801, SerializeImports=3.283929, GatherLocalizableTextData=1.982048, MarkNames=0.023637, SerializeSummary=0.013996, SerializeNames=0.119429, SerializeGatherableTextData=0.093613, BuildExportMap=0.096723, SortExportsNonSeekfree=0.176962, SortExportsSeekfreeConstructor=0.055980, SortExportsSeekfreeInner=6.709054, SortExportsSeekfree=0.004668, BuildDependencyMap=0.030167, SerializeImportMap=0.010572, SerializeExportMap=0.014931, SerializeDependencyMap=0.004355, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.386894, SerializeExports=3.177561, SerializeBulkData=0.004668, MoveFile=2.646983, UnaccountedTime=1.485683, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
SavePackageTransactionIdE89CC5024CA7D50084F1598D832E2BC9_19, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Sprites/Textures/Soul_Orb_Shatter2.uasset, AutoPackageBackupDelegate=39.971001, FlushAsyncLoading=0.008710, FlushStreamingFunc=0.051316, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.109471, TagPackageExports=0.010885, BeginCacheForCookedPlatformData=0.001557, SerializeImports=0.780627, GatherLocalizableTextData=0.033591, MarkNames=0.008706, SerializeSummary=0.010576, SerializeNames=0.018347, SerializeGatherableTextData=0.001244, BuildExportMap=0.059716, SortExportsNonSeekfree=0.002798, SortExportsSeekfreeConstructor=0.061579, SortExportsSeekfreeInner=0.260312, SortExportsSeekfree=0.002801, BuildDependencyMap=0.007775, SerializeImportMap=0.007775, SerializeExportMap=0.004664, SerializeDependencyMap=0.001244, SerializeStringAssetReferenceMap=0.001244, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.215706, SerializeExports=0.135601, SerializeBulkData=0.004977, MoveFile=2.612151, UnaccountedTime=1.501236, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
SavePackageTransactionIdE89CC5024CA7D50084F1598D832E2BC9_20, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=42.344925, FlushAsyncLoading=0.013996, FlushStreamingFunc=0.079926, BlockTillAllRequestsFinished=0.005912, ResetLoadersForSaveUnMarkAllObjects=187.811554, TagPackageExports=69.947464, BeginCacheForCookedPlatformData=0.007153, SerializeImports=75.984436, GatherLocalizableTextData=45.462151, MarkNames=0.252850, SerializeSummary=0.020213, SerializeNames=0.637569, SerializeGatherableTextData=0.287060, BuildExportMap=0.622634, SortExportsNonSeekfree=12.394276, SortExportsSeekfreeConstructor=0.076197, SortExportsSeekfreeInner=91.909882, SortExportsSeekfree=0.011507, BuildDependencyMap=0.774406, SerializeImportMap=0.063445, SerializeExportMap=0.265911, SerializeDependencyMap=0.054736, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.036748, SerializeExports=93.670807, SerializeBulkData=2.665646, MoveFile=4.074823, UnaccountedTime=0.689190, RunGuid=RunIDA47B705E4EE79405E062EA9F0CDF5CD1
