CookerStat, GenerateAssetRegistry=0.042297, Initialize=12.687572, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
SavePackageTransactionIdE24727E94FFE24DFCAB8EC9EDFB037DC_0, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=89.866051, FlushAsyncLoading=0.011507, FlushStreamingFunc=0.097658, BlockTillAllRequestsFinished=0.007153, ResetLoadersForSaveUnMarkAllObjects=165.663971, TagPackageExports=10.129217, BeginCacheForCookedPlatformData=0.006221, SerializeImports=12.834363, GatherLocalizableTextData=14.000334, MarkNames=0.125960, SerializeSummary=0.023015, SerializeNames=0.592470, SerializeGatherableTextData=0.083972, BuildExportMap=0.451893, SortExportsNonSeekfree=1.732625, SortExportsSeekfreeConstructor=0.081796, SortExportsSeekfreeInner=30.226238, SortExportsSeekfree=0.008710, BuildDependencyMap=0.208374, SerializeImportMap=0.064690, SerializeExportMap=0.066865, SerializeDependencyMap=0.016481, SerializeStringAssetReferenceMap=0.002179, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.022795, SerializeExports=15.560660, SerializeBulkData=3.081467, MoveFile=3.330894, UnaccountedTime=0.231702, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
SavePackageTransactionIdE24727E94FFE24DFCAB8EC9EDFB037DC_11, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=37.764454, FlushAsyncLoading=0.006530, FlushStreamingFunc=0.086460, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=79.331902, TagPackageExports=9.768762, BeginCacheForCookedPlatformData=0.005286, SerializeImports=12.113448, GatherLocalizableTextData=14.069688, MarkNames=0.113208, SerializeSummary=0.018969, SerializeNames=0.550486, SerializeGatherableTextData=0.107609, BuildExportMap=0.430122, SortExportsNonSeekfree=1.741335, SortExportsSeekfreeConstructor=0.063132, SortExportsSeekfreeInner=29.772482, SortExportsSeekfree=0.007462, BuildDependencyMap=2.407514, SerializeImportMap=0.060644, SerializeExportMap=0.067800, SerializeDependencyMap=0.013996, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.925759, SerializeExports=15.226640, SerializeBulkData=3.522165, MoveFile=3.155176, UnaccountedTime=0.211485, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
SavePackageTransactionIdE24727E94FFE24DFCAB8EC9EDFB037DC_12, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/OrbPatterns/OrbPattern_BP.uasset, AutoPackageBackupDelegate=39.041138, FlushAsyncLoading=0.005595, FlushStreamingFunc=0.119738, BlockTillAllRequestsFinished=0.010885, ResetLoadersForSaveUnMarkAllObjects=0.106364, TagPackageExports=44.470089, BeginCacheForCookedPlatformData=0.024572, SerializeImports=47.105259, GatherLocalizableTextData=28.542444, MarkNames=1.741957, SerializeSummary=0.021771, SerializeNames=0.438519, SerializeGatherableTextData=0.251606, BuildExportMap=0.424836, SortExportsNonSeekfree=7.058635, SortExportsSeekfreeConstructor=0.087395, SortExportsSeekfreeInner=47.914505, SortExportsSeekfree=0.008710, BuildDependencyMap=0.314426, SerializeImportMap=0.027366, SerializeExportMap=0.201844, SerializeDependencyMap=0.041056, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.695598, SerializeExports=59.990322, SerializeBulkData=0.011820, MoveFile=3.696643, UnaccountedTime=1.670733, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
SavePackageTransactionIdE24727E94FFE24DFCAB8EC9EDFB037DC_13, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=38.090076, FlushAsyncLoading=0.005286, FlushStreamingFunc=0.075266, BlockTillAllRequestsFinished=0.004664, ResetLoadersForSaveUnMarkAllObjects=79.474655, TagPackageExports=10.753725, BeginCacheForCookedPlatformData=0.004973, SerializeImports=12.266464, GatherLocalizableTextData=14.328446, MarkNames=0.118185, SerializeSummary=0.018660, SerializeNames=0.588428, SerializeGatherableTextData=0.107918, BuildExportMap=0.434477, SortExportsNonSeekfree=1.734491, SortExportsSeekfreeConstructor=0.066247, SortExportsSeekfreeInner=30.161240, SortExportsSeekfree=0.008084, BuildDependencyMap=0.946399, SerializeImportMap=0.051316, SerializeExportMap=0.066556, SerializeDependencyMap=0.014309, SerializeStringAssetReferenceMap=0.002176, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.078466, SerializeExports=15.131161, SerializeBulkData=2.491482, MoveFile=16.304903, UnaccountedTime=1.638081, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
SavePackageTransactionIdE24727E94FFE24DFCAB8EC9EDFB037DC_14, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/SoulOrbs/SoulOrb_BP.uasset, AutoPackageBackupDelegate=37.900360, FlushAsyncLoading=0.005599, FlushStreamingFunc=0.088017, BlockTillAllRequestsFinished=0.006218, ResetLoadersForSaveUnMarkAllObjects=0.112277, TagPackageExports=10.154099, BeginCacheForCookedPlatformData=0.006843, SerializeImports=11.120398, GatherLocalizableTextData=8.029916, MarkNames=0.095479, SerializeSummary=0.016794, SerializeNames=0.338376, SerializeGatherableTextData=0.080243, BuildExportMap=0.245385, SortExportsNonSeekfree=1.498748, SortExportsSeekfreeConstructor=0.013996, SortExportsSeekfreeInner=15.565634, SortExportsSeekfree=0.009641, BuildDependencyMap=0.111341, SerializeImportMap=0.020836, SerializeExportMap=0.058468, SerializeDependencyMap=0.035767, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.392383, SerializeExports=12.889411, SerializeBulkData=0.009954, MoveFile=3.026731, UnaccountedTime=1.540110, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
SavePackageTransactionIdE24727E94FFE24DFCAB8EC9EDFB037DC_15, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=38.211681, FlushAsyncLoading=0.007153, FlushStreamingFunc=0.083350, BlockTillAllRequestsFinished=0.004664, ResetLoadersForSaveUnMarkAllObjects=82.300171, TagPackageExports=10.062038, BeginCacheForCookedPlatformData=0.005286, SerializeImports=11.982203, GatherLocalizableTextData=14.053829, MarkNames=0.111029, SerializeSummary=0.017729, SerializeNames=0.579096, SerializeGatherableTextData=0.081483, BuildExportMap=0.431370, SortExportsNonSeekfree=1.708053, SortExportsSeekfreeConstructor=0.063758, SortExportsSeekfreeInner=29.622574, SortExportsSeekfree=0.006530, BuildDependencyMap=3.262784, SerializeImportMap=0.054117, SerializeExportMap=0.066243, SerializeDependencyMap=0.013683, SerializeStringAssetReferenceMap=0.002176, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.021242, SerializeExports=15.266135, SerializeBulkData=2.716031, MoveFile=2.940580, UnaccountedTime=0.200290, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
SavePackageTransactionIdE24727E94FFE24DFCAB8EC9EDFB037DC_16, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/OrbPatterns/OrbPattern_BP.uasset, AutoPackageBackupDelegate=37.752941, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.065934, BlockTillAllRequestsFinished=0.005912, ResetLoadersForSaveUnMarkAllObjects=0.106987, TagPackageExports=43.993942, BeginCacheForCookedPlatformData=0.006218, SerializeImports=44.766174, GatherLocalizableTextData=27.636168, MarkNames=0.778452, SerializeSummary=0.018973, SerializeNames=0.436965, SerializeGatherableTextData=0.287682, BuildExportMap=0.446606, SortExportsNonSeekfree=7.137634, SortExportsSeekfreeConstructor=0.015240, SortExportsSeekfreeInner=46.238796, SortExportsSeekfree=0.009950, BuildDependencyMap=0.298258, SerializeImportMap=0.027679, SerializeExportMap=0.201534, SerializeDependencyMap=0.044163, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.610695, SerializeExports=56.253246, SerializeBulkData=0.011820, MoveFile=4.524853, UnaccountedTime=0.287373, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
SavePackageTransactionIdE24727E94FFE24DFCAB8EC9EDFB037DC_17, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=37.427006, FlushAsyncLoading=0.005286, FlushStreamingFunc=0.108544, BlockTillAllRequestsFinished=0.006530, ResetLoadersForSaveUnMarkAllObjects=80.082367, TagPackageExports=10.028452, BeginCacheForCookedPlatformData=0.004664, SerializeImports=11.646003, GatherLocalizableTextData=14.194094, MarkNames=0.109162, SerializeSummary=0.018038, SerializeNames=0.566345, SerializeGatherableTextData=0.079930, BuildExportMap=0.421107, SortExportsNonSeekfree=1.725472, SortExportsSeekfreeConstructor=0.060644, SortExportsSeekfreeInner=30.260141, SortExportsSeekfree=0.014305, BuildDependencyMap=2.824262, SerializeImportMap=0.059403, SerializeExportMap=0.067487, SerializeDependencyMap=0.013683, SerializeStringAssetReferenceMap=0.002176, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.947224, SerializeExports=14.936775, SerializeBulkData=3.240705, MoveFile=3.050987, UnaccountedTime=0.206821, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
SavePackageTransactionIdE24727E94FFE24DFCAB8EC9EDFB037DC_18, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Assets/Sprites/Soul_Orb_Sprite.uasset, AutoPackageBackupDelegate=39.831718, FlushAsyncLoading=0.007775, FlushStreamingFunc=0.085838, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.243519, TagPackageExports=0.023015, BeginCacheForCookedPlatformData=0.001557, SerializeImports=0.794936, GatherLocalizableTextData=0.156749, MarkNames=0.005908, SerializeSummary=0.012439, SerializeNames=0.055671, SerializeGatherableTextData=0.001244, BuildExportMap=0.017107, SortExportsNonSeekfree=0.005595, SortExportsSeekfreeConstructor=0.008401, SortExportsSeekfreeInner=0.534620, SortExportsSeekfree=0.003111, BuildDependencyMap=0.006530, SerializeImportMap=0.006530, SerializeExportMap=0.005286, SerializeDependencyMap=0.001244, SerializeStringAssetReferenceMap=0.001244, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.040707, SerializeExports=0.308208, SerializeBulkData=0.005599, MoveFile=2.594739, UnaccountedTime=1.422863, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
SavePackageTransactionIdE24727E94FFE24DFCAB8EC9EDFB037DC_19, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=40.910297, FlushAsyncLoading=0.011194, FlushStreamingFunc=0.075575, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=76.256035, TagPackageExports=10.496519, BeginCacheForCookedPlatformData=0.004664, SerializeImports=12.496610, GatherLocalizableTextData=14.068756, MarkNames=0.111651, SerializeSummary=0.018664, SerializeNames=0.534933, SerializeGatherableTextData=0.089571, BuildExportMap=0.403374, SortExportsNonSeekfree=1.787364, SortExportsSeekfreeConstructor=0.069045, SortExportsSeekfreeInner=27.664778, SortExportsSeekfree=0.007465, BuildDependencyMap=2.537202, SerializeImportMap=0.056293, SerializeExportMap=0.067178, SerializeDependencyMap=0.017107, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.019063, SerializeExports=14.974098, SerializeBulkData=2.508901, MoveFile=3.233548, UnaccountedTime=1.509633, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
SavePackageTransactionIdE24727E94FFE24DFCAB8EC9EDFB037DC_20, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Assets/Sprites/Melee_Spline_Sprite.uasset, AutoPackageBackupDelegate=39.581982, FlushAsyncLoading=0.012439, FlushStreamingFunc=0.034835, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=0.264980, TagPackageExports=0.023946, BeginCacheForCookedPlatformData=0.001553, SerializeImports=0.801157, GatherLocalizableTextData=0.152394, MarkNames=0.007153, SerializeSummary=0.011820, SerializeNames=0.058781, SerializeGatherableTextData=0.001241, BuildExportMap=0.019286, SortExportsNonSeekfree=0.005908, SortExportsSeekfreeConstructor=0.008397, SortExportsSeekfreeInner=0.506319, SortExportsSeekfree=0.003111, BuildDependencyMap=0.006843, SerializeImportMap=0.006221, SerializeExportMap=0.004977, SerializeDependencyMap=0.001244, SerializeStringAssetReferenceMap=0.001244, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.043102, SerializeExports=0.292972, SerializeBulkData=0.005595, MoveFile=2.579499, UnaccountedTime=1.398291, RunGuid=RunID3D03CDA6445E27DB2CD6059DAC686E6E
