CookerStat, GenerateAssetRegistry=0.024568, Initialize=0.135288, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
SavePackageTransactionId2B8F83F846C70EC7142B3CBA7BA2D66B_0, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=45.442924, FlushAsyncLoading=0.011820, FlushStreamingFunc=0.074018, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=62.344650, TagPackageExports=10.272593, BeginCacheForCookedPlatformData=0.006218, SerializeImports=11.354588, GatherLocalizableTextData=14.321294, MarkNames=0.112586, SerializeSummary=0.022393, SerializeNames=0.518452, SerializeGatherableTextData=0.082105, BuildExportMap=0.386581, SortExportsNonSeekfree=1.762483, SortExportsSeekfreeConstructor=0.074331, SortExportsSeekfreeInner=28.065044, SortExportsSeekfree=0.008710, BuildDependencyMap=2.537202, SerializeImportMap=0.070289, SerializeExportMap=0.068109, SerializeDependencyMap=0.025816, SerializeStringAssetReferenceMap=0.006221, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.632990, SerializeExports=15.247476, SerializeBulkData=3.193118, MoveFile=3.399320, UnaccountedTime=0.228900, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
SavePackageTransactionId2B8F83F846C70EC7142B3CBA7BA2D66B_11, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/OrbReticle_BP.uasset, AutoPackageBackupDelegate=38.973648, FlushAsyncLoading=0.005290, FlushStreamingFunc=0.089567, BlockTillAllRequestsFinished=0.006221, ResetLoadersForSaveUnMarkAllObjects=0.114761, TagPackageExports=28.228323, BeginCacheForCookedPlatformData=0.007462, SerializeImports=29.843702, GatherLocalizableTextData=18.875383, MarkNames=0.145238, SerializeSummary=0.018038, SerializeNames=0.470247, SerializeGatherableTextData=0.153016, BuildExportMap=0.451893, SortExportsNonSeekfree=4.620955, SortExportsSeekfreeConstructor=0.075575, SortExportsSeekfreeInner=36.521355, SortExportsSeekfree=0.009954, BuildDependencyMap=0.330910, SerializeImportMap=0.030480, SerializeExportMap=0.136841, SerializeDependencyMap=0.026748, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.993450, SerializeExports=39.919117, SerializeBulkData=0.011194, MoveFile=4.153512, UnaccountedTime=1.737289, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
SavePackageTransactionId2B8F83F846C70EC7142B3CBA7BA2D66B_12, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=43.670181, FlushAsyncLoading=0.010576, FlushStreamingFunc=0.081170, BlockTillAllRequestsFinished=0.006534, ResetLoadersForSaveUnMarkAllObjects=77.572533, TagPackageExports=9.946346, BeginCacheForCookedPlatformData=0.007153, SerializeImports=12.282014, GatherLocalizableTextData=14.485817, MarkNames=0.108540, SerializeSummary=0.019595, SerializeNames=0.581894, SerializeGatherableTextData=0.087705, BuildExportMap=0.419240, SortExportsNonSeekfree=1.719873, SortExportsSeekfreeConstructor=0.066865, SortExportsSeekfreeInner=30.498371, SortExportsSeekfree=0.006534, BuildDependencyMap=2.212819, SerializeImportMap=0.065003, SerializeExportMap=0.148661, SerializeDependencyMap=0.017729, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.969922, SerializeExports=15.133649, SerializeBulkData=2.552129, MoveFile=3.421709, UnaccountedTime=0.313185, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
SavePackageTransactionId2B8F83F846C70EC7142B3CBA7BA2D66B_13, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=37.652489, FlushAsyncLoading=0.005599, FlushStreamingFunc=0.059400, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=79.113579, TagPackageExports=9.921465, BeginCacheForCookedPlatformData=0.005908, SerializeImports=11.980958, GatherLocalizableTextData=13.830833, MarkNames=0.111654, SerializeSummary=0.021771, SerializeNames=0.524670, SerializeGatherableTextData=0.123158, BuildExportMap=0.482686, SortExportsNonSeekfree=1.876932, SortExportsSeekfreeConstructor=0.068732, SortExportsSeekfreeInner=28.248232, SortExportsSeekfree=0.008084, BuildDependencyMap=1.646165, SerializeImportMap=0.052560, SerializeExportMap=0.067174, SerializeDependencyMap=0.017107, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.887195, SerializeExports=15.388985, SerializeBulkData=2.739049, MoveFile=3.366973, UnaccountedTime=1.608845, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
SavePackageTransactionId2B8F83F846C70EC7142B3CBA7BA2D66B_14, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=38.382423, FlushAsyncLoading=0.005599, FlushStreamingFunc=0.070289, BlockTillAllRequestsFinished=0.004973, ResetLoadersForSaveUnMarkAllObjects=80.673286, TagPackageExports=9.714023, BeginCacheForCookedPlatformData=0.004668, SerializeImports=11.945191, GatherLocalizableTextData=14.385362, MarkNames=0.109784, SerializeSummary=0.019282, SerializeNames=0.505388, SerializeGatherableTextData=0.106987, BuildExportMap=0.387207, SortExportsNonSeekfree=1.872268, SortExportsSeekfreeConstructor=0.066865, SortExportsSeekfreeInner=29.790831, SortExportsSeekfree=0.007153, BuildDependencyMap=0.812974, SerializeImportMap=0.047896, SerializeExportMap=0.067487, SerializeDependencyMap=0.017107, SerializeStringAssetReferenceMap=0.002176, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.002269, SerializeExports=15.398313, SerializeBulkData=2.493974, MoveFile=3.298551, UnaccountedTime=0.244763, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
SavePackageTransactionId2B8F83F846C70EC7142B3CBA7BA2D66B_15, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/OrbReticle_BP.uasset, AutoPackageBackupDelegate=38.192707, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.135910, BlockTillAllRequestsFinished=0.005912, ResetLoadersForSaveUnMarkAllObjects=0.119116, TagPackageExports=26.206150, BeginCacheForCookedPlatformData=0.007775, SerializeImports=29.391493, GatherLocalizableTextData=18.391457, MarkNames=0.175409, SerializeSummary=0.019591, SerializeNames=0.531204, SerializeGatherableTextData=0.160791, BuildExportMap=0.397157, SortExportsNonSeekfree=4.598875, SortExportsSeekfreeConstructor=0.071220, SortExportsSeekfreeInner=36.893627, SortExportsSeekfree=0.009019, BuildDependencyMap=0.238232, SerializeImportMap=0.033900, SerializeExportMap=0.143684, SerializeDependencyMap=0.031412, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.896730, SerializeExports=38.931351, SerializeBulkData=0.014305, MoveFile=3.910616, UnaccountedTime=1.892794, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
SavePackageTransactionId2B8F83F846C70EC7142B3CBA7BA2D66B_16, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=38.443378, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.069045, BlockTillAllRequestsFinished=0.004664, ResetLoadersForSaveUnMarkAllObjects=81.139488, TagPackageExports=9.816031, BeginCacheForCookedPlatformData=0.006530, SerializeImports=11.906940, GatherLocalizableTextData=13.766457, MarkNames=0.102632, SerializeSummary=0.019591, SerializeNames=0.513166, SerializeGatherableTextData=0.084281, BuildExportMap=0.382852, SortExportsNonSeekfree=1.772124, SortExportsSeekfreeConstructor=0.152390, SortExportsSeekfreeInner=28.127871, SortExportsSeekfree=0.005908, BuildDependencyMap=2.232414, SerializeImportMap=0.055980, SerializeExportMap=0.069354, SerializeDependencyMap=0.040743, SerializeStringAssetReferenceMap=0.003420, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.978010, SerializeExports=15.308745, SerializeBulkData=3.566329, MoveFile=3.311925, UnaccountedTime=0.237923, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
SavePackageTransactionId2B8F83F846C70EC7142B3CBA7BA2D66B_17, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/OrbReticle_BP.uasset, AutoPackageBackupDelegate=53.760834, FlushAsyncLoading=0.010572, FlushStreamingFunc=0.058781, BlockTillAllRequestsFinished=0.004664, ResetLoadersForSaveUnMarkAllObjects=0.119116, TagPackageExports=27.509897, BeginCacheForCookedPlatformData=0.007153, SerializeImports=29.838100, GatherLocalizableTextData=18.843971, MarkNames=0.148974, SerializeSummary=0.017725, SerializeNames=0.481755, SerializeGatherableTextData=0.159547, BuildExportMap=0.388138, SortExportsNonSeekfree=4.454255, SortExportsSeekfreeConstructor=0.065621, SortExportsSeekfreeInner=35.457081, SortExportsSeekfree=0.008397, BuildDependencyMap=1.846768, SerializeImportMap=0.030171, SerializeExportMap=0.135910, SerializeDependencyMap=0.032343, SerializeStringAssetReferenceMap=0.004046, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.234792, SerializeExports=37.536480, SerializeBulkData=0.011507, MoveFile=3.853697, UnaccountedTime=1.899015, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
SavePackageTransactionId2B8F83F846C70EC7142B3CBA7BA2D66B_18, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=37.215519, FlushAsyncLoading=0.005912, FlushStreamingFunc=0.082728, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=81.567116, TagPackageExports=10.126729, BeginCacheForCookedPlatformData=0.005908, SerializeImports=11.939596, GatherLocalizableTextData=13.918224, MarkNames=0.104811, SerializeSummary=0.019904, SerializeNames=0.535868, SerializeGatherableTextData=0.087082, BuildExportMap=0.390623, SortExportsNonSeekfree=1.806960, SortExportsSeekfreeConstructor=0.067174, SortExportsSeekfreeInner=27.578320, SortExportsSeekfree=0.006843, BuildDependencyMap=2.345931, SerializeImportMap=0.054117, SerializeExportMap=0.066865, SerializeDependencyMap=0.017729, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.037101, SerializeExports=15.787699, SerializeBulkData=2.785385, MoveFile=3.164195, UnaccountedTime=0.197180, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
SavePackageTransactionId2B8F83F846C70EC7142B3CBA7BA2D66B_19, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/OrbReticle_BP.uasset, AutoPackageBackupDelegate=36.365849, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.087082, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.105120, TagPackageExports=26.772808, BeginCacheForCookedPlatformData=0.006843, SerializeImports=30.424349, GatherLocalizableTextData=19.459455, MarkNames=0.149596, SerializeSummary=0.017725, SerializeNames=0.469934, SerializeGatherableTextData=0.159547, BuildExportMap=0.405554, SortExportsNonSeekfree=4.667919, SortExportsSeekfreeConstructor=0.075888, SortExportsSeekfreeInner=36.339409, SortExportsSeekfree=0.008710, BuildDependencyMap=0.230458, SerializeImportMap=0.029236, SerializeExportMap=0.135601, SerializeDependencyMap=0.029545, SerializeStringAssetReferenceMap=0.002179, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.004026, SerializeExports=38.448048, SerializeBulkData=0.012126, MoveFile=6.621670, UnaccountedTime=1.626883, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
SavePackageTransactionId2B8F83F846C70EC7142B3CBA7BA2D66B_20, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=36.494915, FlushAsyncLoading=0.005599, FlushStreamingFunc=0.059403, BlockTillAllRequestsFinished=0.005595, ResetLoadersForSaveUnMarkAllObjects=79.547745, TagPackageExports=10.362164, BeginCacheForCookedPlatformData=0.005595, SerializeImports=12.563169, GatherLocalizableTextData=13.935953, MarkNames=0.106364, SerializeSummary=0.018660, SerializeNames=0.547998, SerializeGatherableTextData=0.092678, BuildExportMap=0.391871, SortExportsNonSeekfree=1.917366, SortExportsSeekfreeConstructor=0.067800, SortExportsSeekfreeInner=28.348684, SortExportsSeekfree=0.037942, BuildDependencyMap=1.011707, SerializeImportMap=0.065308, SerializeExportMap=0.067800, SerializeDependencyMap=0.046961, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.395384, SerializeExports=14.789984, SerializeBulkData=3.378481, MoveFile=3.162019, UnaccountedTime=0.214595, RunGuid=RunID54C0B8B247ADAF12AD548C926CD67B0F
