CookerStat, GenerateAssetRegistry=0.032034, Initialize=0.148971, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
SavePackageTransactionIdEF33357542B592BF2EEDE89DD4AD6743_0, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=30.990046, FlushAsyncLoading=0.015240, FlushStreamingFunc=0.066243, BlockTillAllRequestsFinished=0.011198, ResetLoadersForSaveUnMarkAllObjects=918.887329, TagPackageExports=65.220482, BeginCacheForCookedPlatformData=0.006530, SerializeImports=68.599892, GatherLocalizableTextData=41.345360, MarkNames=0.771299, SerializeSummary=0.026125, SerializeNames=0.557013, SerializeGatherableTextData=0.284884, BuildExportMap=0.531822, SortExportsNonSeekfree=11.429843, SortExportsSeekfreeConstructor=0.096723, SortExportsSeekfreeInner=88.504066, SortExportsSeekfree=0.009641, BuildDependencyMap=0.610508, SerializeImportMap=0.055362, SerializeExportMap=0.222057, SerializeDependencyMap=0.069976, SerializeStringAssetReferenceMap=0.003424, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.586518, SerializeExports=84.849731, SerializeBulkData=2.701100, MoveFile=4.266094, UnaccountedTime=0.983715, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
SavePackageTransactionIdEF33357542B592BF2EEDE89DD4AD6743_11, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=28.841295, FlushAsyncLoading=0.012439, FlushStreamingFunc=0.063445, BlockTillAllRequestsFinished=0.006534, ResetLoadersForSaveUnMarkAllObjects=178.973083, TagPackageExports=64.460999, BeginCacheForCookedPlatformData=0.006843, SerializeImports=69.179604, GatherLocalizableTextData=41.454212, MarkNames=0.899434, SerializeSummary=0.023015, SerializeNames=0.641607, SerializeGatherableTextData=0.278663, BuildExportMap=0.661515, SortExportsNonSeekfree=10.685913, SortExportsSeekfreeConstructor=0.072774, SortExportsSeekfreeInner=95.211258, SortExportsSeekfree=0.009019, BuildDependencyMap=0.689816, SerializeImportMap=0.059400, SerializeExportMap=0.244763, SerializeDependencyMap=0.052564, SerializeStringAssetReferenceMap=0.002176, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.475689, SerializeExports=87.404350, SerializeBulkData=2.671868, MoveFile=4.054919, UnaccountedTime=0.350505, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
SavePackageTransactionIdEF33357542B592BF2EEDE89DD4AD6743_12, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/BattleGameMode_BP.uasset, AutoPackageBackupDelegate=26.562851, FlushAsyncLoading=0.005290, FlushStreamingFunc=0.071220, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.119116, TagPackageExports=2.170213, BeginCacheForCookedPlatformData=0.002488, SerializeImports=3.394026, GatherLocalizableTextData=2.256669, MarkNames=0.028305, SerializeSummary=0.014305, SerializeNames=0.235431, SerializeGatherableTextData=0.019595, BuildExportMap=0.123158, SortExportsNonSeekfree=0.252537, SortExportsSeekfreeConstructor=0.055049, SortExportsSeekfreeInner=6.755087, SortExportsSeekfree=0.004355, BuildDependencyMap=0.035144, SerializeImportMap=0.013065, SerializeExportMap=0.020836, SerializeDependencyMap=0.004355, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.435099, SerializeExports=3.258116, SerializeBulkData=0.005286, MoveFile=2.919119, UnaccountedTime=1.405753, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
SavePackageTransactionIdEF33357542B592BF2EEDE89DD4AD6743_13, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=26.588045, FlushAsyncLoading=0.005286, FlushStreamingFunc=0.107296, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=179.383606, TagPackageExports=62.723713, BeginCacheForCookedPlatformData=0.007153, SerializeImports=69.499016, GatherLocalizableTextData=42.416779, MarkNames=1.069248, SerializeSummary=0.023011, SerializeNames=0.644721, SerializeGatherableTextData=0.288304, BuildExportMap=0.626370, SortExportsNonSeekfree=10.660406, SortExportsSeekfreeConstructor=0.075575, SortExportsSeekfreeInner=90.624207, SortExportsSeekfree=0.009019, BuildDependencyMap=0.686083, SerializeImportMap=0.073709, SerializeExportMap=0.244763, SerializeDependencyMap=0.052560, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.144470, SerializeExports=86.700539, SerializeBulkData=3.574409, MoveFile=4.102502, UnaccountedTime=0.407733, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
SavePackageTransactionIdEF33357542B592BF2EEDE89DD4AD6743_14, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/BattleGameMode_BP.uasset, AutoPackageBackupDelegate=26.836849, FlushAsyncLoading=0.005286, FlushStreamingFunc=0.113208, BlockTillAllRequestsFinished=0.005908, ResetLoadersForSaveUnMarkAllObjects=0.127513, TagPackageExports=2.145953, BeginCacheForCookedPlatformData=0.002176, SerializeImports=3.345199, GatherLocalizableTextData=2.242055, MarkNames=0.026744, SerializeSummary=0.012442, SerializeNames=0.134666, SerializeGatherableTextData=0.142131, BuildExportMap=0.126891, SortExportsNonSeekfree=0.236366, SortExportsSeekfreeConstructor=0.054736, SortExportsSeekfreeInner=6.615445, SortExportsSeekfree=0.004042, BuildDependencyMap=0.034522, SerializeImportMap=0.012130, SerializeExportMap=0.019591, SerializeDependencyMap=0.004351, SerializeStringAssetReferenceMap=0.001557, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.423282, SerializeExports=3.365721, SerializeBulkData=0.005290, MoveFile=3.418285, UnaccountedTime=1.496568, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
SavePackageTransactionIdEF33357542B592BF2EEDE89DD4AD6743_15, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/BattleGameMode_BP.uasset, AutoPackageBackupDelegate=26.633141, FlushAsyncLoading=0.005290, FlushStreamingFunc=0.096101, BlockTillAllRequestsFinished=0.004664, ResetLoadersForSaveUnMarkAllObjects=0.107296, TagPackageExports=2.026215, BeginCacheForCookedPlatformData=0.002179, SerializeImports=3.076799, GatherLocalizableTextData=2.324469, MarkNames=0.029858, SerializeSummary=0.012752, SerializeNames=0.147417, SerializeGatherableTextData=0.157990, BuildExportMap=0.124715, SortExportsNonSeekfree=0.235122, SortExportsSeekfreeConstructor=0.056602, SortExportsSeekfreeInner=6.600827, SortExportsSeekfree=0.003733, BuildDependencyMap=0.034209, SerializeImportMap=0.013374, SerializeExportMap=0.021771, SerializeDependencyMap=0.004042, SerializeStringAssetReferenceMap=0.001557, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.424523, SerializeExports=3.332760, SerializeBulkData=0.006530, MoveFile=2.786629, UnaccountedTime=1.600135, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
SavePackageTransactionIdEF33357542B592BF2EEDE89DD4AD6743_16, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=27.506449, FlushAsyncLoading=0.005599, FlushStreamingFunc=0.051938, BlockTillAllRequestsFinished=0.004355, ResetLoadersForSaveUnMarkAllObjects=182.264786, TagPackageExports=65.592445, BeginCacheForCookedPlatformData=0.007156, SerializeImports=68.821945, GatherLocalizableTextData=42.674606, MarkNames=0.241343, SerializeSummary=0.020213, SerializeNames=0.669289, SerializeGatherableTextData=0.285503, BuildExportMap=0.626683, SortExportsNonSeekfree=10.634907, SortExportsSeekfreeConstructor=0.077441, SortExportsSeekfreeInner=91.276390, SortExportsSeekfree=0.009332, BuildDependencyMap=0.676442, SerializeImportMap=0.061888, SerializeExportMap=0.243209, SerializeDependencyMap=0.052873, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.112123, SerializeExports=86.974533, SerializeBulkData=2.597228, MoveFile=4.154440, UnaccountedTime=0.368234, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
SavePackageTransactionIdEF33357542B592BF2EEDE89DD4AD6743_17, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/BattleGameMode_BP.uasset, AutoPackageBackupDelegate=27.741882, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.064377, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.115383, TagPackageExports=2.358995, BeginCacheForCookedPlatformData=0.004973, SerializeImports=3.368214, GatherLocalizableTextData=2.490237, MarkNames=0.038564, SerializeSummary=0.014931, SerializeNames=0.136219, SerializeGatherableTextData=0.139020, BuildExportMap=0.122227, SortExportsNonSeekfree=0.236988, SortExportsSeekfreeConstructor=0.009641, SortExportsSeekfreeInner=6.745133, SortExportsSeekfree=0.005290, BuildDependencyMap=0.035763, SerializeImportMap=0.014614, SerializeExportMap=0.020839, SerializeDependencyMap=0.004042, SerializeStringAssetReferenceMap=0.001557, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.421725, SerializeExports=4.582695, SerializeBulkData=0.008401, MoveFile=2.231479, UnaccountedTime=0.177898, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
SavePackageTransactionIdEF33357542B592BF2EEDE89DD4AD6743_18, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=26.314356, FlushAsyncLoading=0.005599, FlushStreamingFunc=0.073086, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=177.932770, TagPackageExports=65.812325, BeginCacheForCookedPlatformData=0.006843, SerializeImports=68.502548, GatherLocalizableTextData=42.622044, MarkNames=0.244763, SerializeSummary=0.019591, SerializeNames=0.625126, SerializeGatherableTextData=0.279907, BuildExportMap=0.624191, SortExportsNonSeekfree=10.499310, SortExportsSeekfreeConstructor=0.074640, SortExportsSeekfreeInner=90.858711, SortExportsSeekfree=0.009019, BuildDependencyMap=0.679240, SerializeImportMap=0.061888, SerializeExportMap=0.244766, SerializeDependencyMap=0.110719, SerializeStringAssetReferenceMap=0.012439, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.633995, SerializeExports=86.015068, SerializeBulkData=2.977900, MoveFile=4.347265, UnaccountedTime=0.427324, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
SavePackageTransactionIdEF33357542B592BF2EEDE89DD4AD6743_19, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Saved/Autosaves/Game/Levels/UEDPCOverworldLevel.umap, AutoPackageBackupDelegate=29.026966, FlushAsyncLoading=0.012439, FlushStreamingFunc=0.075575, BlockTillAllRequestsFinished=0.006843, ResetLoadersForSaveUnMarkAllObjects=175.874512, TagPackageExports=64.473129, BeginCacheForCookedPlatformData=0.007156, SerializeImports=69.418152, GatherLocalizableTextData=42.136250, MarkNames=1.007352, SerializeSummary=0.024881, SerializeNames=0.698213, SerializeGatherableTextData=0.287682, BuildExportMap=0.643477, SortExportsNonSeekfree=10.510504, SortExportsSeekfreeConstructor=0.074018, SortExportsSeekfreeInner=94.464218, SortExportsSeekfree=0.012439, BuildDependencyMap=0.697903, SerializeImportMap=0.075575, SerializeExportMap=0.246007, SerializeDependencyMap=0.052869, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.665720, SerializeExports=83.237778, SerializeBulkData=3.492303, MoveFile=4.144490, UnaccountedTime=0.351749, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
SavePackageTransactionIdEF33357542B592BF2EEDE89DD4AD6743_20, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/BattleGameMode_BP.uasset, AutoPackageBackupDelegate=28.203421, FlushAsyncLoading=0.014305, FlushStreamingFunc=0.044785, BlockTillAllRequestsFinished=0.004664, ResetLoadersForSaveUnMarkAllObjects=0.121914, TagPackageExports=2.541557, BeginCacheForCookedPlatformData=0.003733, SerializeImports=3.527757, GatherLocalizableTextData=2.300214, MarkNames=0.035767, SerializeSummary=0.013683, SerializeNames=0.255026, SerializeGatherableTextData=0.017729, BuildExportMap=0.121914, SortExportsNonSeekfree=0.263736, SortExportsSeekfreeConstructor=0.054736, SortExportsSeekfreeInner=7.200140, SortExportsSeekfree=0.004664, BuildDependencyMap=0.038564, SerializeImportMap=0.012752, SerializeExportMap=0.021771, SerializeDependencyMap=0.004046, SerializeStringAssetReferenceMap=0.002176, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.477396, SerializeExports=3.777500, SerializeBulkData=0.005595, MoveFile=3.242567, UnaccountedTime=1.429390, RunGuid=RunID411262DD4DD7371CDDB79E97318E468D
